url_length,url_path_depth,url_num_dots,url_num_special,url_num_hyphens,url_num_underscores,url_num_percent,url_num_equal,url_num_ampersand,url_entropy,url_has_risky_ext,url_has_double_encoding,query_length,query_num_params,query_num_equals,query_num_special,query_num_percent,query_entropy,query_has_sqli,query_has_xss,query_has_traversal,query_has_encoding,query_is_empty,body_length,body_entropy,body_num_params,body_num_special,body_num_percent,body_num_quotes,body_num_semicolons,body_num_brackets,body_has_sqli,body_has_xss,body_has_traversal,body_has_encoding,body_is_empty,method_get,method_post,method_put,method_suspicious,cookie_length,cookie_has_sqli,cookie_has_xss,cookie_is_present,content_type_is_form,content_type_is_json,content_type_is_none,connection_is_close,connection_keep_alive,post_no_content_type,get_with_body,post_empty_body,content_length_mismatch,label
41.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0923,0.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
36.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,43,0,0,1,1,0,0,1,0,0,0,0,0,0
28.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
61.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2272,0.0,0.0,33.0,1.0,1.0,0.0,0.0,3.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
27.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,3.692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,43,0,0,1,1,0,0,1,0,0,0,0,0,0
29.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
65.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,4.5745,0.0,0.0,38.0,3.0,3.0,0.0,0.0,4.1658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
26.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.1658,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,43,0,0,1,1,0,0,1,0,0,0,0,0,0
30.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
303.0,3.0,3.0,0.0,0.0,0.0,5.0,13.0,12.0,4.9915,0.0,0.0,273.0,13.0,13.0,2.0,5.0,4.9437,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
29.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,273.0,4.9437,13.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,43,0,0,1,1,0,0,1,0,0,0,0,0,0
45.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2946,0.0,0.0,17.0,1.0,1.0,0.0,0.0,3.2928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
27.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,3.2928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,43,0,0,1,1,0,0,1,0,0,0,0,0,0
28.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
25.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
26.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.921,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
27.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
37.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
36.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
37.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
27.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
292.0,3.0,4.0,0.0,1.0,0.0,4.0,13.0,12.0,5.1063,0.0,0.0,263.0,13.0,13.0,0.0,4.0,5.0669,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
28.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,263.0,5.0669,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,43,0,0,1,1,0,0,1,0,0,0,0,0,0
27.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
27.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
23.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
23.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
23.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
29.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
26.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
35.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
18.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
95.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,4.5986,0.0,0.0,67.0,5.0,5.0,0.0,1.0,4.4092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
27.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,4.4092,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,43,0,0,1,1,0,0,1,0,0,0,0,0,0
99.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,4.7305,0.0,0.0,67.0,5.0,5.0,0.0,0.0,4.4391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
31.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,4.4391,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,43,0,0,1,1,0,0,1,0,0,0,0,0,0
41.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.1411,0.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
36.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,43,0,0,1,1,0,0,1,0,0,0,0,0,0
28.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
61.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2272,0.0,0.0,33.0,1.0,1.0,0.0,0.0,3.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
27.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,3.692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,43,0,0,1,1,0,0,1,0,0,0,0,0,0
29.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
69.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,4.536,0.0,0.0,42.0,3.0,3.0,0.0,0.0,4.2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
26.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,4.2025,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,43,0,0,1,1,0,0,1,0,0,0,0,0,0
30.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
299.0,3.0,2.0,0.0,1.0,0.0,4.0,13.0,12.0,5.087,0.0,0.0,269.0,13.0,13.0,0.0,4.0,5.0481,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
29.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,269.0,5.0481,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,43,0,0,1,1,0,0,1,0,0,0,0,0,0
45.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2946,0.0,0.0,17.0,1.0,1.0,0.0,0.0,3.2928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
27.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,3.2928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,43,0,0,1,1,0,0,1,0,0,0,0,0,0
28.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
25.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
26.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.921,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
27.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
37.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
36.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
37.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
27.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
271.0,3.0,3.0,0.0,0.0,0.0,2.0,13.0,12.0,5.0459,0.0,0.0,242.0,13.0,13.0,0.0,2.0,5.0184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
28.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,242.0,5.0184,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,43,0,0,1,1,0,0,1,0,0,0,0,0,0
27.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
27.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
23.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
23.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
23.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
29.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
26.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
35.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
18.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
95.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,4.6196,0.0,0.0,67.0,5.0,5.0,0.0,1.0,4.4391,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
27.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,4.4391,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,43,0,0,1,1,0,0,1,0,0,0,0,0,0
93.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,4.5814,0.0,0.0,61.0,5.0,5.0,0.0,0.0,4.2735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
31.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,4.2735,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,43,0,0,1,1,0,0,1,0,0,0,0,0,0
41.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.1411,0.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
36.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,43,0,0,1,1,0,0,1,0,0,0,0,0,0
28.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,43,0,0,1,0,0,1,1,0,0,0,0,0,0
